diag_trans_ts,locomotive_id,loco_type,zone,has_ac_cab,speed,temperature,vibration,load,energy_consumption,wheel_wear,brake_pressure,battery_voltage,mileage,humidity,external_temp,wind_speed,previous_maintenance_in_days,fault_code
2024-02-19 22:46:43.451753,WAP5-074,WAG7,NR,0,79.91519432686852,84.73999881936899,2.861558328539836,82.48687242067246,1143.622136564547,63.05249904673435,3.5826132200028806,28.77660759142341,251645.0455319787,79.33898732077358,-18.782861376567134,6.204156188433405,250,Normal
2023-11-01 22:10:43.451753,WAP5-042,WAG7,NR,0,76.53709985259962,72.8481060617472,1.9946183514082652,25.861112645359285,1058.0350554298284,6.527859382826495,4.080759787690534,18.918443623427283,294036.2507782682,37.10994511297632,3.116398116338928,65.47495198168755,53,Low Battery
2023-06-04 21:56:43.451753,WAG7-032,WAP7,SER,1,17.373887797157654,89.75671503457622,3.380265071111307,77.70953043057443,891.7240109902046,2.000807935440796,5.860880534292105,23.765462959986916,472646.8216006384,60.88177399990606,33.33022263455459,63.8291554768317,307,Overheating
2022-08-30 19:51:43.451753,WAG9H-067,WAG7,SWR,0,68.17981020518108,84.8955248131124,2.373397358601299,56.12008487590169,971.2780163670732,44.376524017774024,3.340932676306219,24.827500222812866,43473.81482748003,73.81136611061677,7.453637405015694,72.87829939786003,215,Normal
2024-06-30 09:54:43.451753,WAP5-060,WAP7,ECR,1,66.92156892833029,58.34766981551729,1.6687535644583438,97.79979505851706,916.1279781509107,8.56612420362901,3.2122539521110602,22.218319599410396,316975.3746531656,58.16776247441556,-11.0915992991171,49.69699290595412,293,Normal
2023-06-19 16:55:43.451753,WAG9H-005,WAG9H,CR,1,22.61645062362696,72.30027377061171,2.426148676896162,43.83820656418809,845.7336131699158,74.84265305629421,2.614471608413149,23.144909253379545,67296.43399298064,76.08459831267584,36.65842036614115,10.830534987455902,12,Normal
2023-03-31 19:23:43.451753,WAP5-089,WAP7,NR,1,111.04438685468953,80.32956292503613,2.185403706908132,74.8135361567522,1177.0845630889617,65.95456176805456,5.38697601379169,25.074090723922847,207623.23689306166,68.93417589860742,14.397318883862084,65.96162315312172,264,Normal
2024-07-19 22:31:43.451753,WAG7-050,WAP4,SER,0,94.03151170672736,114.84721192088483,3.1542439766044845,31.039713981456405,793.4850760400291,91.75599815805595,5.776544794289654,20.688768629588875,386582.46526576515,59.487119756361196,14.155277967447894,11.736496836372625,147,Overheating
2022-06-14 22:18:43.451753,WAP7-031,WAP7,ECR,1,73.18397437707924,83.00257987136276,2.146072254402827,22.080371962167384,1006.6981369498476,15.81308984331936,2.8366881429410817,21.14986002855484,292993.46125635563,11.275977583869672,31.688085971110333,63.55473669071397,284,Normal
2024-02-25 00:42:43.451753,WAP7-034,WAG7,NR,0,87.32349739035114,93.35377204085786,2.601902060163538,84.1298577324707,829.3713478435627,62.87451015478812,3.231315320612096,23.291485484751984,459468.76124322036,30.44981661041308,6.6053990922130055,15.57654095465801,115,Overheating
2022-11-04 10:37:43.451753,WAP5-075,WAG9H,SER,1,45.831835712041205,88.2550797924784,3.6833697508096406,104.62681647728546,1107.8265391392547,65.18371772447254,4.743804937207023,24.478982227812704,374219.80441367,20.75961269131134,41.79179332387878,37.35703285577729,10,Overheating
2022-08-04 12:57:43.451753,WAG9H-007,WAG7,ECR,0,48.8170912912703,66.26853403407105,3.564594182655692,115.73636966116949,903.3671649672376,73.1695675307241,5.877795975412198,25.20208480265406,243062.66508278335,89.7915549645802,13.037902487228223,38.10401320326304,243,Normal
2024-08-19 10:51:43.451753,WAP4-040,WAP4,ECR,0,56.7680253789973,87.00555239768131,3.463041273444952,13.34636914159831,907.7157749744105,96.76095658223751,5.0659580216020474,25.23727088466392,340685.1188525043,27.218926107063368,-16.412420740190363,26.873681384315027,83,Overheating
2022-07-07 06:50:43.451753,WAP5-057,WAG9H,SER,1,14.278883995715415,43.96960956987744,3.4089131233179524,111.34086032509656,1098.5178385201332,33.47313287848645,5.240210091336104,26.578557197584114,462743.93015990825,16.882235719406495,8.902783559970306,34.92348086081606,317,Normal
2023-05-07 13:56:43.451753,WAP7-031,WAP7,ECR,1,93.71725931266847,107.62696988393279,1.7594296662776792,92.06535374486548,913.8116552868386,37.52159387011944,3.084942400899899,24.055638841996952,178882.08715690314,39.00391784316068,-3.7338928458208898,32.20314923974638,65,Overheating
2024-09-02 20:50:43.451753,WAP7-081,WAG7,WCR,0,0.08554757379622302,72.51762658950267,3.590070180860841,66.25156255109854,1175.6360783369055,6.61435319634045,3.256645716740558,21.656105620644936,194187.34691394964,16.247653665575132,7.287777172051911,53.19218450655355,257,Normal
2023-03-27 01:57:43.451753,WAP5-025,WAG7,WCR,0,69.02083938114343,81.84952668300022,2.3248719360548256,85.91051475729549,793.3423951270222,75.13544699845866,4.156873645574938,26.252510539200586,16763.2680107946,20.10216086913421,11.91804205701187,52.633628459330026,97,Normal
2022-09-30 04:19:43.451753,WAG7-045,WAG9H,ECR,1,65.67217569328328,72.5496166333888,1.6076251198476608,65.97005177580118,1075.6121722577436,10.598550370142402,5.344814276007277,25.671062604226172,369964.0866928237,21.5879455860497,35.33795017003455,59.63652890147106,90,Normal
2023-11-04 17:44:43.451753,WAP7-064,WAG7,SER,0,15.009442718154954,86.02122608096508,1.9587638734518782,27.556071657327212,960.5652947551375,23.120908461199818,3.3072333844131454,22.711748239480954,400598.50825689826,28.147132581426124,-8.51305627289578,33.34987798193221,222,Overheating
2024-05-30 21:22:43.451753,WAG9H-067,WAG7,SWR,0,42.5739517640616,67.34410463965708,1.7107117517554407,95.90907932428422,1169.9150580885298,77.36923596498482,5.311117994277723,24.101978082604795,463683.4792269318,25.756889526532536,27.607147864072886,41.98812120816175,154,Normal
2023-03-15 01:07:43.451753,WAP5-019,WAP4,SER,0,96.35097456420536,52.55850889576658,3.3835923129297325,38.23109872372831,977.8180456997245,46.46868197566041,5.0193867323749135,22.93505469068891,371920.110123026,17.976437909875784,12.312688883119478,71.52447293036941,126,Normal
2022-10-05 01:57:43.451753,WAP4-009,WAP7,ECR,1,98.21905582096642,77.18452780114067,3.0045121415600633,109.73082469646457,976.2505348671897,57.42434947782399,4.879782889574774,23.2120544641111,396462.2828269818,74.91652542650071,14.950378775675283,33.19757750710154,303,Normal
2025-02-08 15:05:43.451753,WAG9H-005,WAG9H,CR,1,88.39922614108617,71.43742833293828,1.0945317553371459,107.00840428247324,821.9138956501855,46.62463247942278,4.670496529210629,23.016659951162925,459656.5899429385,88.2053137846599,-10.160277540086861,29.169496475092565,248,Normal
2025-01-19 18:29:43.451753,WAP4-040,WAP4,ECR,0,63.96156856421164,75.94509080790672,2.6273682252661765,19.314834288283823,876.7846485648879,21.622532753906796,4.824149006740557,26.52501920090784,398714.0001219482,40.8278059473897,18.816172588413757,18.530486386785707,358,Normal
2022-07-16 01:06:43.451753,WAG9H-029,WAG7,SWR,0,21.07404206622819,62.76306247246653,2.5432659655031684,109.79204263102373,941.5059541278783,74.37388297927365,3.016191067772776,24.668803488945056,295192.8357474203,49.749678099065385,2.2520027917172705,11.79700191565626,188,Normal
2023-10-08 05:23:43.451753,WAP7-061,WAG9H,SWR,1,13.823083820053848,33.84186946873191,3.042941524545806,40.22803545243997,925.4986585199536,81.67346066413677,4.038172051262698,24.17675873143597,477974.1958970414,23.595133165357247,12.224164729415534,26.29270964053032,77,Excessive Wheel Wear
2023-02-12 02:52:43.451753,WAP4-023,WAG7,WCR,0,110.23359361329086,71.04398078739733,3.4436513972039426,49.08182624204172,1083.4754621829536,31.614204098155785,2.7555457899373144,25.62607281484069,418533.82280705386,88.27787803516166,0.9270485237249666,43.22249614253697,252,Normal
2023-04-24 12:52:43.451753,WAP4-008,WAP5,WCR,1,33.02236707632887,67.0246077359404,4.013103149339238,53.06415993158403,1085.5816359883213,65.18611675262798,5.301936012191469,26.38275069486265,13234.290986174521,19.342058993787603,22.621165912721693,54.48608335616012,128,Normal
2023-12-08 07:59:43.451753,WAP7-078,WAG9H,SWR,1,39.960389315168456,81.26151862261426,2.01228084484885,116.06933756061066,1022.223140604624,30.226381682285243,5.979006569996698,22.870846543835906,289174.4243844656,22.318273251020713,-15.927082579968317,75.89848100109667,105,Normal
2025-01-18 11:10:43.451753,WAP7-046,WAG7,ECR,0,75.51040453594547,63.48522787586485,3.640054072016905,59.77920215033094,1049.5117066461385,88.61366396202938,3.223603579617664,22.97429810289307,471282.86134548904,80.60919177749251,29.00535315467514,45.54307690830548,43,Excessive Wheel Wear
2022-07-07 03:04:43.451753,WAP4-049,WAP7,CR,1,78.3503957116015,67.30753472768656,0.5108963359688763,67.17649064294457,1234.060006537131,78.56988581258804,5.933354299727574,24.42346769114637,46249.83104437252,63.27307919080184,39.47597779578121,24.341119410512686,266,Normal
2024-02-18 07:12:43.451753,WAP7-016,WAP7,ECR,1,82.17327576404388,53.54679375929473,1.9906705139230618,18.42464409764681,1144.268766770106,80.31468017980379,5.438144885851941,21.42516511075027,68140.86677214237,74.19705716517362,3.8826111932973326,14.418268611729061,223,Excessive Wheel Wear
2025-01-03 23:02:43.451753,WAP5-025,WAG7,WCR,0,67.99099755979022,57.25797285107926,2.0094077830126613,91.23696418565753,1072.4158771142313,73.54876040193881,2.731361229614745,24.233445763403953,313209.3314209184,85.06754926886683,42.68300847586318,22.144840466730315,17,Normal
2023-05-15 10:46:43.451753,WAP5-042,WAG7,NR,0,12.424255284753208,52.88557521498164,3.749302480860096,94.04191124932561,1039.5508305290675,60.363677853425536,4.707757643446794,24.829697487259395,200957.32954639546,41.84567533450888,-9.906331057256759,28.02209957323905,226,Normal
2022-07-22 17:29:43.451753,WAG7-022,WAP5,SER,1,7.491877624640755,47.12170133473808,1.48185123961256,54.150491907088636,1032.182966618142,94.85072815104542,5.733117269599452,24.384445331040187,126390.96318574893,36.71893382674228,8.05697282262642,27.836976387580094,41,Excessive Wheel Wear
2024-06-29 11:27:43.451753,WAP5-089,WAP7,NR,1,26.802111820736158,59.689828009727904,4.4006105645352,93.58687675426859,1181.4687126427136,21.808865597601145,3.7733608294260916,23.938789000143988,291946.46381783823,66.69927507090563,44.46419471415143,38.49502843154359,146,Normal
2022-08-08 01:28:43.451753,WAG7-038,WAP7,SWR,1,85.02504563904085,76.79595751834803,2.8269929021474467,15.64727270160219,1233.1697481729575,3.918369493709084,5.932886611930098,23.53376483314482,457380.2492854046,67.75146336193416,13.518335267446979,68.57200958565487,125,Normal
2024-09-07 09:15:43.451753,WAP5-042,WAG7,NR,0,89.02193732324382,98.98756348004777,2.845313889565145,41.53936118726278,1186.8887391590267,55.62228229721929,4.849645247807811,25.05899251822622,474970.8908692363,80.52646637434086,40.48346801482851,49.50774282943339,323,Overheating
2023-05-30 21:37:43.451753,WAG7-038,WAP7,SWR,1,58.55835069076653,76.59410230002737,3.307376889338338,66.11223228161863,1034.8255391244722,29.455872429895578,2.9253713643374173,25.940093403508563,468536.34700256155,41.3701617442744,-9.221262968302021,15.381411906230138,28,Normal
2023-01-26 02:53:43.451753,WAG9H-026,WAG7,NR,0,23.73025684022567,68.41680988689772,2.582064239748912,10.335149710693747,1155.9326745324474,74.05756235598491,5.0085344233493165,22.203397522384314,235087.9355996015,73.81513556648733,28.321001134549647,75.6611854189485,343,Normal
2022-08-30 19:49:43.451753,WAP7-012,WAG7,SWR,0,3.4477656251734468,80.92895795034619,2.6550214826806715,55.466918595464165,960.7990722416212,94.16866345943578,4.086777813789002,24.276512648346905,242653.67410710576,39.99908323395404,12.017454447290746,65.29553915102984,164,Excessive Wheel Wear
2023-04-15 07:35:43.451753,WAP4-002,WAG7,WCR,0,95.62710654352793,81.1527403699031,1.2747093656159934,47.337343895678416,848.021053015912,44.20707561774011,5.686191590549777,25.203176427826794,446202.3667067972,75.27319393372497,-16.43278959054016,2.3010714392102116,246,Normal
2022-06-13 14:37:43.451753,WAP4-076,WAP4,SWR,0,4.703104342795519,90.88874212398646,3.4288709385942013,49.72079804177999,1239.555938116405,60.03937686471485,5.479047614642224,24.41453742664672,397075.7669541744,33.88430882859169,0.3497067487659429,54.45025090881902,121,Overheating
2024-06-21 05:16:43.451753,WAG9H-063,WAG9H,SWR,1,66.39125192207528,78.20382266123424,1.8294158092405297,26.4113680266267,1060.2240965314425,17.419502774405082,3.9043831429953206,24.212084671931937,87707.33271376805,26.338081700530537,41.93882015915207,46.02712701720826,9,Normal
2023-01-24 22:45:43.451753,WAP4-027,WAP4,SWR,0,85.39572093299516,57.29158638727253,3.0529006996388928,12.904222221933484,906.6112266370036,39.79951947146406,3.2386961828442473,23.244357974417152,284110.64913510974,66.56449510990572,15.987382420158582,44.36749051677785,112,Normal
2022-09-05 09:54:43.451753,WAP5-047,WAG7,SER,0,87.16386103368451,66.48197864862988,1.536209593850312,59.22350413032988,940.3102327818901,78.99032505364214,4.854348304780393,22.498218353649523,152803.69477680742,71.40646906132352,-6.948467945569135,37.68881794715105,54,Normal
2024-10-26 04:55:43.451753,WAP4-008,WAP5,WCR,1,2.2393226346624795,49.95492766535298,2.6266079748673317,32.27329901283467,1039.5332294860261,40.28306846422486,3.822428966966519,23.666859720646155,379447.8988415896,28.09265265883716,-19.408212834741573,2.214391422558437,256,Normal
2024-01-11 23:36:43.451753,WAP5-053,WAG7,NR,0,63.025079388030875,61.41980369224003,1.109518755965092,25.243616860145476,1210.0754031550716,40.91605174169099,5.394334669744373,24.193086504859455,170805.53975002078,54.009148969981375,-19.656240501723953,69.5327609693583,40,Normal
2023-04-08 22:12:43.451753,WAP5-097,WAP7,ECR,1,47.10662213782217,64.7601571943497,1.8256290271025026,119.15656517604747,728.975475862364,71.35877206467515,2.655741670895994,24.85199674283937,248421.69137903178,76.25933763526524,11.970831897696652,20.523058764032722,85,Normal
2025-05-02 12:42:43.451753,WAG7-022,WAP5,SER,1,2.0696246915964167,99.32200490656935,1.4947675883328126,118.30555756095957,1026.03472796801,14.628309015376074,3.124579830425331,21.003276312156313,160011.30489328594,54.61749436081043,29.44098386391979,47.575340653243146,228,Overheating
2024-03-16 00:40:43.451753,WAG7-037,WAP5,ECR,1,14.77681807448354,54.846101853513275,1.3332118170010572,95.87516814371355,1288.1447041986169,53.02825209871684,4.408485694213319,23.83552323906871,150047.0912975217,10.137800455929833,-11.736891130941274,27.185254057052095,287,Normal
2024-10-02 03:40:43.451753,WAG9H-096,WAP5,ECR,1,43.48653546813574,53.12881971479723,2.5731473252122004,73.8919717872178,1003.6295322450595,2.541967429075642,5.608995295728667,25.762086576472445,179394.43270976527,69.33843533611855,34.35282206253283,34.54466178854588,181,Normal
2023-05-16 23:03:43.451753,WAG7-003,WAG9H,SWR,1,108.82576779685617,67.06144104097608,3.4913186669393568,117.46964233981623,964.6737437885776,2.49066771982005,3.9354261721533472,24.812198447029793,206310.98595657496,57.122335099592576,4.724990750357659,64.40353246709054,105,Normal
2023-03-05 23:37:43.451753,WAP4-004,WAP7,WCR,1,61.5171106103018,46.964567731034066,3.248369222700706,52.94970481398124,985.4489920343582,39.29963057499103,3.9620740131727787,25.489373245868887,203763.87309811928,49.299079260059656,22.261050529719455,36.15144371413478,271,Normal
2023-02-11 11:18:43.451753,WAP4-066,WAP5,SWR,1,93.3120966369299,94.00620397924199,2.2283780397475934,65.0072855751713,1020.1394127996642,48.116846079614305,3.650392569367214,24.118541856829133,49760.91646778193,64.865022642246,-19.548211661032177,39.818835764610185,178,Overheating
2023-10-14 12:23:43.451753,WAG9H-071,WAP4,CR,0,6.004114223257284,68.05279401923202,3.0662658650039383,54.293835767783165,964.3414950409011,72.17908126000813,2.5648533775668576,28.414792196223594,289296.93597537425,47.35637166239609,43.065275571351215,58.637321725594646,117,Normal
2024-09-26 11:04:43.451753,WAP5-100,WAP4,SWR,0,113.27702732022317,96.53198604931276,2.8310623574656724,85.56841701588938,924.2725118325594,26.23185929626606,5.639899709254821,21.682705500357887,491005.4787804007,65.71766509809332,37.584590458995265,70.172164547184,319,Overheating
2023-09-02 15:49:43.451753,WAP7-080,WAG9H,NR,1,0.5764206710058195,57.97163010045232,1.0996641535569063,98.75917947524344,929.9098253462602,35.8418377115134,5.742040900527231,22.43323032332178,493683.66560550337,63.49357844564837,23.039844311967194,14.474136741931147,290,Normal
2023-07-20 16:05:43.451753,WAG9H-054,WAP4,WCR,0,16.318758124909504,58.180479538843834,1.63852394255187,65.82034534416161,1078.4103152196933,92.03875693884982,4.0695516778451495,26.487766250084913,228475.09414342023,20.265432395806044,13.182671145665957,28.626121796505526,112,Excessive Wheel Wear
2022-11-27 20:46:43.451753,WAP7-077,WAP7,NR,1,109.57628627723462,54.20223202409635,2.7759807883894934,41.9886400575037,1036.7101842402749,75.50735286997092,2.7305706618573167,24.659095818881354,68863.57686248157,13.183490330763403,37.37586691884563,67.46651094078197,135,Normal
2023-06-14 14:45:43.451753,WAP4-090,WAG9H,WCR,1,72.90152308829863,58.76308843835118,2.825900734813458,112.82347290832658,1150.102979973672,91.1199478191312,4.813611460200926,22.295089857441024,408252.069637769,49.006971144562506,2.3607029095940035,66.94146710329767,226,Excessive Wheel Wear
2024-05-15 16:35:43.451753,WAG9H-033,WAG7,CR,0,3.052298660929984,66.09366063785443,3.3753490946217606,65.0109269590953,1048.0475900917888,31.19566245718791,4.729416965680949,26.19689314421791,494550.1953296151,72.00566055181403,-9.785199941651117,67.24874949659696,13,Normal
2024-10-13 04:27:43.451753,WAP7-072,WAG7,SER,0,52.25369868338839,71.51497088971868,2.4995291879941446,56.04008464587107,897.9941885873278,87.85506951732509,4.938952659986385,26.26649415274587,257617.40559708927,41.64557776025027,5.005410851601937,77.60684499967735,228,Excessive Wheel Wear
2023-05-19 03:02:43.451753,WAG7-035,WAG7,ECR,0,17.791606924356977,79.8789596460035,5.8658924103616705,117.7488913028039,1089.5829027045356,22.473958453389287,3.845955124449759,24.913532332403282,177864.99080732526,16.457896560321483,29.585466445391056,45.40332390973298,248,Excessive Vibration
2025-04-21 19:03:43.451753,WAG7-037,WAP5,ECR,1,69.41614390952283,61.90972342377955,4.4762936891083625,44.401443376365215,1016.0706885395417,10.294566828822527,3.2484934834041144,24.558041638016086,407941.12786367984,55.694718080579676,43.08827021261096,71.70381590125314,283,Normal
2023-08-23 01:26:43.451753,WAG9H-017,WAP5,WCR,1,72.57567023914733,63.78558475652554,3.543863023456484,20.31635138815173,1161.2781367885655,57.82451969284017,3.8524311343141924,23.47195225753496,342566.27717851184,35.2417165326927,35.38667107291861,64.93713598207965,136,Normal
2025-02-15 17:32:43.451753,WAP4-002,WAG7,WCR,0,9.339995829236276,82.86861709955164,2.510376466915645,115.32171433948625,853.6714034970734,48.72670551816797,5.894710704900983,23.95943009388495,239638.68216759252,72.69458741343168,35.54867856919476,56.936361763109176,301,Normal
2023-01-11 13:32:43.451753,WAG7-011,WAP5,SWR,1,64.05982098220805,68.00403182092042,1.6928857082365336,112.90475378819497,892.0690962503894,88.79292370712206,5.80103458038568,22.66079353611024,357659.49973079335,34.138716463749375,7.474437603257723,7.527857883439681,174,Excessive Wheel Wear
2024-06-08 05:25:43.451753,WAP7-084,WAP5,CR,1,11.941724794100189,89.50226072690333,2.785502766529624,95.73871764935744,963.2481649582107,94.70848814696383,3.5266839985208955,26.851762866655633,212769.04423906177,78.59204489604568,-12.343994804455937,27.061047415413864,32,Overheating
2023-08-17 12:54:43.451753,WAG7-086,WAG7,ECR,0,100.14677683540613,63.63518960323984,2.5533934436686097,80.1084783407634,921.4108240072429,37.112410840764475,3.126306481394222,23.397369876574505,359017.8852645036,52.17580936249394,13.730670064838286,31.80320677866808,171,Normal
2022-12-29 11:41:43.451753,WAG7-032,WAP7,SER,1,15.466611480693482,43.91068556734929,3.4544538145030153,19.92031376015417,1013.7990204175497,84.36298410262908,4.336873290988237,26.090816851333656,493676.064801521,58.07503719512933,15.597878086521511,60.88289068317816,236,Excessive Wheel Wear
2025-01-21 17:03:43.451753,WAP5-100,WAP4,SWR,0,10.748202095608184,55.55111617132912,2.619559985970509,55.05817204578115,1072.911173733068,82.79753507905644,3.837133924220516,26.477423825907678,142822.8196256949,50.55341558997735,39.09141758130927,52.44782562782617,279,Excessive Wheel Wear
2024-01-06 19:03:43.451753,WAG7-032,WAP7,SER,1,106.51989611122875,73.98757448099563,2.1201994990443804,61.13304349324291,929.9195414933441,52.86460540669818,4.018217806065405,21.468586446694477,247342.20695666393,10.16574686834927,24.129043324342682,78.48199235377471,213,Normal
2022-06-28 11:58:43.451753,WAG7-093,WAP5,SER,1,85.05823765507066,64.31371513317934,3.59703211008886,113.85091288686874,1082.3268151253208,8.903862652341555,4.732378251946784,25.02307142826752,431635.01499521494,30.299021428459305,-6.492071076133023,71.348592967425,83,Normal
2023-03-05 08:10:43.451753,WAP4-079,WAG9H,NR,1,60.757702675975366,60.10767975236524,3.3677812675465266,115.39829175677616,990.951083399976,79.57455042369482,5.91438024211587,20.77431483462616,332080.0238790006,70.04501988753212,-10.766317561284739,45.238787163894116,26,Normal
2024-03-05 06:16:43.451753,WAP5-082,WAP7,ECR,1,109.47556963166556,82.5907661317215,1.7904216775067947,78.21060291492739,807.2484877585462,0.8035828575303716,5.285586661763843,25.855737826863933,132842.04843254708,59.172360798493756,20.724695723144087,25.281737727103078,31,Normal
2023-06-12 01:47:43.451753,WAG7-035,WAG7,ECR,0,55.51957624387424,52.83052307229624,3.3597828110344707,53.375654390104,1012.2008956168077,10.195554669836914,4.812465679934115,20.57917504901749,313585.3933646149,45.30478951468173,30.492469870643397,21.91520584994504,258,Normal
2024-10-29 10:36:43.451753,WAG9H-067,WAG7,SWR,0,63.795567024023256,67.5846030507833,2.694366074172409,116.53272494790211,1026.3572186761285,58.281830879521166,5.160544516335886,28.43930493121422,311133.74669104174,23.693749391512753,24.699072793322962,21.135054563160843,118,Normal
2024-11-01 23:13:43.451753,WAP5-025,WAG7,WCR,0,38.53487629674958,43.15952201490887,2.3134488094099988,80.65402282752999,1047.4346806605254,51.67439686305981,2.5652882709846474,23.04101467057869,475025.02462378156,32.637655629415754,27.867920417543573,62.606048112456705,89,Normal
2022-07-06 01:18:43.451753,WAP7-028,WAP5,SWR,1,7.3804939605668896,66.89025271511198,0.9392639137899206,107.42144524613053,1139.133604906596,75.5066117518368,3.2794229998475246,28.404482652482795,167385.62936039455,27.47432561237722,30.4022558539263,69.00176846755768,28,Normal
2025-03-28 11:38:43.451753,WAG7-035,WAG7,ECR,0,12.676938129047382,99.51852189392041,1.9127468055725687,97.78397058326291,976.9335925338911,85.41964221236486,3.926726090936528,25.894904882652227,419287.28893693764,11.309131344941292,9.927309138280393,77.53829642646947,357,Overheating
2022-09-04 16:58:43.451753,WAG9H-091,WAG7,SWR,0,78.39566305101525,51.49227492164708,1.5288401754037613,78.24059868275646,949.6385021873,87.40151795191365,2.7220704699482536,23.41676459261904,452360.71822729695,65.91332847229236,-17.507715494319964,78.04366191273773,275,Excessive Wheel Wear
2022-11-17 12:34:43.451753,WAP5-014,WAP7,SWR,1,85.57955122665004,54.16662214099445,3.528412653329884,103.83349304092522,1018.7263490781166,16.20608227235024,3.068320376751168,24.54174595220469,171683.24923447805,79.18254264552482,-15.94342767606151,79.27018037652621,120,Normal
2022-12-28 19:39:43.451753,WAG9H-054,WAP4,WCR,0,94.67789896477673,72.55043491968352,2.8237940862007647,60.006070122079905,1092.018123824987,19.96467660069574,2.7082834436192917,20.878201061496362,309611.7021232929,31.892252078228978,5.802060068914987,36.44602451243689,244,Normal
2023-01-24 01:43:43.451753,WAP5-001,WAG9H,SER,1,45.66383672519652,78.4569447098753,2.8003284257498513,11.624341409628201,1095.220840229333,15.293396756496701,3.91917504222306,24.220709360146245,306301.03007009876,65.48314180527167,15.347323120695123,31.284442526863756,152,Normal
2022-06-08 08:07:43.451753,WAG9H-091,WAG7,SWR,0,52.27277244730624,73.76610407507371,2.221995402227878,37.20569456377433,956.6906144019202,85.42149467385981,5.436363068571064,24.715839349124703,390754.5447624859,14.06416366409462,8.534531261927196,65.42495467646576,263,Excessive Wheel Wear
2023-04-26 13:41:43.451753,WAP5-001,WAG9H,SER,1,97.26587629029596,54.69421671344662,1.9138185299460537,70.67612006940345,771.0632677915836,45.38706834436864,5.378065009877199,23.184730543396373,174224.18370312068,12.083937665997526,17.167032012110248,42.17275591524739,300,Normal
2024-03-20 05:40:43.451753,WAP5-025,WAG7,WCR,0,76.47006928812586,63.77745586817378,3.935422529200111,94.26998594113677,786.7403124507298,35.466757931556415,2.5951717586995664,26.417795187368398,242316.27683603647,59.32919431944796,2.4738395565942817,50.47852028107934,151,Normal
2024-11-11 01:31:43.451753,WAP5-042,WAG7,NR,0,37.151206250176784,92.92626856713241,2.253453848656214,45.08038112077527,1123.013748517618,55.71735089362831,4.718898965725998,19.290716540083473,396035.0544559468,29.54039679152185,38.44837870431597,59.17286295839193,296,Overheating
